level_id,generator,width,height,solid_density,breakable_density,question_density,coin_density,powerup_density,pipe_density,reward_density,reward_count,enemy_density,enemy_goomba_density,enemy_koopa_density,enemy_spiky_density,enemy_bullet_density,enemy_types_present,gap_count,max_gap_width,gap_fraction,gap_frequency,surface_linearity_r2,surface_mean_abs_resid,surface_roughness,surface_mean_height,surface_height_range,vertical_solid_max,vertical_solid_mean,air_fraction,unique_column_ratio,column_entropy,tile_entropy,compression_ratio,leniency,ncd_to_original
mariogan::level_67.txt,mariogan,168.0,14.0,0.0858843537414966,0.012329931972789115,0.0,0.0,0.0,0.01403061224489796,0.0,0.0,0.0008503401360544217,0.0008503401360544217,0.0,0.0,0.0,1.0,4.0,23.0,0.2261904761904762,0.023809523809523808,0.0001556077965136904,2.4569671689909223,1.3353293413173652,2.5595238095238093,12.0,5.0,1.0416666666666667,0.8992346938775511,0.15476190476190477,2.8968565785153455,0.6195382965482749,0.07780126849894292,-0.29549319727891155,0.856098219064281
mariogan::level_68.txt,mariogan,168.0,14.0,0.09056122448979592,0.008928571428571428,0.00042517006802721087,0.0,0.00042517006802721087,0.008078231292517007,0.00042517006802721087,1.0,0.002976190476190476,0.002976190476190476,0.0,0.0,0.0,1.0,4.0,13.0,0.14285714285714285,0.023809523809523808,0.005944010699124425,2.108359258619178,1.2095808383233533,2.2916666666666665,12.0,6.0,1.0952380952380953,0.8979591836734694,0.15476190476190477,2.6135912192991024,0.6078479014077177,0.0773784355179704,-0.1840986394557823,0.8632716089626543
mariogan::level_69.txt,mariogan,168.0,14.0,0.09311224489795919,0.008928571428571428,0.0,0.0,0.0,0.017431972789115645,0.0,0.0,0.00467687074829932,0.00467687074829932,0.0,0.0,0.0,1.0,5.0,17.0,0.18452380952380953,0.02976190476190476,0.06027805341256465,2.089992156732304,1.0658682634730539,2.2797619047619047,9.0,6.0,1.1488095238095237,0.8847789115646258,0.15476190476190477,3.070931998787302,0.6990595997522672,0.08202959830866807,-0.23979591836734693,0.8633049894905833
mariogan::level_7.txt,mariogan,168.0,14.0,0.09268707482993198,0.008503401360544218,0.00042517006802721087,0.0,0.00042517006802721087,0.011904761904761904,0.00042517006802721087,1.0,0.00467687074829932,0.00467687074829932,0.0,0.0,0.0,1.0,6.0,4.0,0.07738095238095238,0.03571428571428571,0.0003387093187283696,2.261380511528569,0.9461077844311377,2.4761904761904763,12.0,5.0,1.130952380952381,0.8903061224489796,0.16071428571428573,2.6772896157207264,0.6599880762494322,0.08202959830866807,-0.0935374149659864,0.8506728255859018
mariogan::level_70.txt,mariogan,168.0,14.0,0.08715986394557823,0.012329931972789115,0.0008503401360544217,0.0,0.0008503401360544217,0.01445578231292517,0.0008503401360544217,2.0,0.006377551020408163,0.006377551020408163,0.0,0.0,0.0,1.0,4.0,4.0,0.05357142857142857,0.023809523809523808,0.012732112918093064,1.8533693390902053,1.125748502994012,2.2083333333333335,9.0,5.0,1.0119047619047619,0.891156462585034,0.1488095238095238,2.657672224906228,0.697191729289795,0.07695560253699789,-0.07100340136054421,0.8677410694317689
mariogan::level_71.txt,mariogan,168.0,14.0,0.09736394557823129,0.01403061224489796,0.0012755102040816326,0.0,0.0012755102040816326,0.013605442176870748,0.0012755102040816326,3.0,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,1.0,2.0,3.0,0.02976190476190476,0.011904761904761904,0.0028352551919590407,2.2157165462176316,1.4131736526946108,2.6726190476190474,9.0,5.0,1.130952380952381,0.8818027210884354,0.15476190476190477,2.820217248166462,0.7368739141490359,0.0828752642706131,-0.0433673469387755,0.8607128091561886
mariogan::level_72.txt,mariogan,168.0,14.0,0.11139455782312925,0.018282312925170068,0.0008503401360544217,0.0,0.0008503401360544217,0.008078231292517007,0.0008503401360544217,2.0,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,1.0,6.0,7.0,0.14285714285714285,0.03571428571428571,0.016351665766479284,2.5925164323367893,1.526946107784431,3.1011904761904763,12.0,5.0,1.2976190476190477,0.8737244897959183,0.19642857142857142,3.487679102460511,0.7420680276704397,0.08921775898520085,-0.16879251700680273,0.8568528864396234
mariogan::level_73.txt,mariogan,168.0,14.0,0.10034013605442177,0.01488095238095238,0.0012755102040816326,0.0,0.0012755102040816326,0.013180272108843538,0.0012755102040816326,3.0,0.00935374149659864,0.00935374149659864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00817242034922816,2.162564733874038,1.4491017964071857,2.5773809523809526,8.0,5.0,1.1428571428571428,0.8758503401360545,0.16666666666666666,2.876100116507642,0.7667852901175685,0.08668076109936575,-0.008078231292517007,0.8472037237110205
mariogan::level_74.txt,mariogan,168.0,14.0,0.0939625850340136,0.008503401360544218,0.0008503401360544217,0.0,0.0008503401360544217,0.01445578231292517,0.0008503401360544217,2.0,0.006377551020408163,0.006377551020408163,0.0,0.0,0.0,1.0,2.0,3.0,0.02976190476190476,0.011904761904761904,0.012757826702955777,1.6407572740442722,1.1616766467065869,2.119047619047619,9.0,5.0,1.1547619047619047,0.8843537414965986,0.17261904761904762,2.7528819755288687,0.707158654426773,0.0828752642706131,-0.044217687074829926,0.8627114121337575
mariogan::level_75.txt,mariogan,168.0,14.0,0.09821428571428571,0.00977891156462585,0.0,0.0,0.0,0.008503401360544218,0.0,0.0,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,1.0,4.0,2.0,0.02976190476190476,0.023809523809523808,0.03044737797615149,1.4180582199928125,1.0179640718562875,1.9761904761904763,9.0,5.0,1.2142857142857142,0.8864795918367347,0.13690476190476192,2.511768975299268,0.667550636737232,0.07906976744186046,-0.04251700680272109,0.859333673642093
mariogan::level_76.txt,mariogan,168.0,14.0,0.11607142857142858,0.01488095238095238,0.0012755102040816326,0.0,0.0012755102040816326,0.011904761904761904,0.0012755102040816326,3.0,0.007227891156462585,0.007227891156462585,0.0,0.0,0.0,1.0,1.0,2.0,0.011904761904761904,0.005952380952380952,0.014114478161530886,2.1973310051795942,1.3652694610778444,2.7142857142857144,9.0,5.0,1.3214285714285714,0.8635204081632653,0.19047619047619047,3.1063687691043187,0.8004938521011825,0.08710359408033827,-0.023809523809523808,0.8643174866420389
mariogan::level_77.txt,mariogan,168.0,14.0,0.0897108843537415,0.00977891156462585,0.0008503401360544217,0.0,0.0008503401360544217,0.006377551020408163,0.0008503401360544217,2.0,0.004251700680272109,0.004251700680272109,0.0,0.0,0.0,1.0,3.0,9.0,0.09523809523809523,0.017857142857142856,0.04290884166669062,1.5782261002287974,1.2694610778443114,1.9761904761904763,9.0,5.0,1.0833333333333333,0.8988095238095238,0.16666666666666666,2.777813406508706,0.6139189660526704,0.07441860465116279,-0.1254251700680272,0.8515496409751651
mariogan::level_78.txt,mariogan,168.0,14.0,0.09821428571428571,0.01403061224489796,0.00042517006802721087,0.0,0.00042517006802721087,0.008928571428571428,0.00042517006802721087,1.0,0.002976190476190476,0.002976190476190476,0.0,0.0,0.0,1.0,3.0,3.0,0.041666666666666664,0.017857142857142856,0.0007419076554070481,2.422232302492388,1.1317365269461077,2.7916666666666665,9.0,5.0,1.1488095238095237,0.8894557823129252,0.13095238095238096,2.5423242143224116,0.6574595806827813,0.0773784355179704,-0.05314625850340135,0.8553097761318798
mariogan::level_79.txt,mariogan,168.0,14.0,0.10671768707482993,0.011479591836734694,0.00042517006802721087,0.0,0.00042517006802721087,0.006377551020408163,0.00042517006802721087,1.0,0.004251700680272109,0.004251700680272109,0.0,0.0,0.0,1.0,4.0,12.0,0.1130952380952381,0.023809523809523808,0.0017884765276424686,2.1467133157104867,1.4251497005988023,2.4583333333333335,12.0,5.0,1.25,0.8822278911564626,0.20238095238095238,3.21845087640606,0.6780642288277791,0.08372093023255814,-0.1526360544217687,0.8513590475818842
mariogan::level_8.txt,mariogan,168.0,14.0,0.11437074829931973,0.007227891156462585,0.0,0.0,0.0,0.008503401360544218,0.0,0.0,0.002976190476190476,0.002976190476190476,0.0,0.0,0.0,1.0,3.0,18.0,0.15476190476190477,0.017857142857142856,0.013356528259613532,1.9298362880566597,0.9880239520958084,2.2857142857142856,9.0,6.0,1.4523809523809523,0.8741496598639455,0.16666666666666666,3.221015059893664,0.6872097124945516,0.0824524312896406,-0.2113095238095238,0.8521279582186624
mariogan::level_80.txt,mariogan,168.0,14.0,0.11437074829931973,0.013605442176870748,0.0017006802721088435,0.0,0.0017006802721088435,0.01870748299319728,0.0017006802721088435,4.0,0.007653061224489796,0.007653061224489796,0.0,0.0,0.0,1.0,1.0,5.0,0.02976190476190476,0.005952380952380952,0.05590395968095363,2.3938645321360674,1.341317365269461,3.017857142857143,11.0,5.0,1.3392857142857142,0.8575680272108843,0.19642857142857142,3.4199596829591488,0.8439694351688861,0.0959830866807611,-0.050595238095238096,0.8604437087198538
mariogan::level_81.txt,mariogan,168.0,14.0,0.09566326530612244,0.005952380952380952,0.00042517006802721087,0.0,0.00042517006802721087,0.010629251700680272,0.00042517006802721087,1.0,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,1.0,3.0,17.0,0.13690476190476192,0.017857142857142856,0.08872959263857028,1.7518752194921825,0.9161676646706587,2.1547619047619047,11.0,5.0,1.2083333333333333,0.8881802721088435,0.19642857142857142,3.029841791446821,0.6487838691742152,0.08076109936575053,-0.19217687074829937,0.8556978693519857
mariogan::level_82.txt,mariogan,168.0,14.0,0.09651360544217687,0.00977891156462585,0.0,0.0,0.0,0.004251700680272109,0.0,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.0,0.0,1.0,2.0,3.0,0.02976190476190476,0.011904761904761904,0.05861706242942932,2.139342772210279,0.9580838323353293,2.4702380952380953,11.0,5.0,1.1785714285714286,0.8975340136054422,0.13690476190476192,2.045546017061311,0.5831233344273049,0.07145877378435518,-0.04039115646258504,0.8653543473517423
mariogan::level_83.txt,mariogan,168.0,14.0,0.10331632653061225,0.008503401360544218,0.0,0.0,0.0,0.013180272108843538,0.0,0.0,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.279302986164861e-05,1.734979222410952,0.8323353293413174,2.261904761904762,8.0,5.0,1.2916666666666667,0.8784013605442177,0.13095238095238096,2.5361285956173174,0.7039575218980031,0.07484143763213531,-0.00510204081632653,0.8641359792965859
mariogan::level_84.txt,mariogan,168.0,14.0,0.10416666666666667,0.017431972789115645,0.00042517006802721087,0.0,0.00042517006802721087,0.00977891156462585,0.00042517006802721087,1.0,0.003826530612244898,0.003826530612244898,0.0,0.0,0.0,1.0,1.0,4.0,0.023809523809523808,0.005952380952380952,0.0087586044479665,2.747748811638888,1.0658682634730539,3.107142857142857,9.0,5.0,1.1666666666666667,0.8818027210884354,0.11904761904761904,2.498222988563867,0.7065588859029804,0.07610993657505286,-0.0391156462585034,0.8483703117196716
mariogan::level_85.txt,mariogan,168.0,14.0,0.12670068027210885,0.022108843537414966,0.0008503401360544217,0.0,0.0008503401360544217,0.010629251700680272,0.0008503401360544217,2.0,0.006377551020408163,0.006377551020408163,0.0,0.0,0.0,1.0,4.0,9.0,0.09523809523809523,0.023809523809523808,0.009171541735710886,2.895366002286777,1.652694610778443,3.6726190476190474,12.0,5.0,1.4523809523809523,0.8554421768707483,0.17857142857142858,3.5779092708311797,0.819632818070365,0.09260042283298098,-0.12755102040816324,0.8654865350060248
mariogan::level_86.txt,mariogan,168.0,14.0,0.10246598639455783,0.016581632653061226,0.00042517006802721087,0.0,0.00042517006802721087,0.008928571428571428,0.00042517006802721087,1.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,1.0,1.0,2.0,0.011904761904761904,0.005952380952380952,0.0442645368648279,2.403555596611792,1.1137724550898203,2.8452380952380953,9.0,5.0,1.1428571428571428,0.8856292517006803,0.10714285714285714,2.514255941471912,0.6868079054389631,0.07822410147991543,-0.01998299319727891,0.858886343206138
mariogan::level_87.txt,mariogan,168.0,14.0,0.10204081632653061,0.01020408163265306,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.0,0.0,1.0,6.0,12.0,0.21428571428571427,0.03571428571428571,0.046367129991000566,2.345122217827357,1.4251497005988023,2.6666666666666665,12.0,5.0,1.255952380952381,0.8873299319727891,0.16666666666666666,3.3322238956044155,0.6519864531687108,0.08583509513742071,-0.25170068027210885,0.8543632958016169
mariogan::level_88.txt,mariogan,168.0,14.0,0.08758503401360544,0.006802721088435374,0.00042517006802721087,0.0,0.00042517006802721087,0.012329931972789115,0.00042517006802721087,1.0,0.004251700680272109,0.004251700680272109,0.0,0.0,0.0,1.0,6.0,20.0,0.20833333333333334,0.03571428571428571,0.04368370507699826,1.7875938036578296,1.035928143712575,2.0416666666666665,12.0,5.0,1.1071428571428572,0.8954081632653061,0.19047619047619047,3.1279107801310215,0.6413504956382216,0.08456659619450317,-0.27168367346938777,0.8529999213883676
mariogan::level_89.txt,mariogan,168.0,14.0,0.0858843537414966,0.00510204081632653,0.0,0.0,0.0,0.008503401360544218,0.0,0.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,1.0,10.0,5.0,0.17857142857142858,0.05952380952380952,0.08786363733760005,2.0340130781788677,1.029940119760479,2.232142857142857,12.0,5.0,1.0773809523809523,0.9030612244897959,0.17857142857142858,2.659709587740001,0.573658930402695,0.08202959830866807,-0.19600340136054423,0.8664573581161774
mariogan::level_9.txt,mariogan,168.0,14.0,0.11734693877551021,0.013605442176870748,0.00042517006802721087,0.0,0.00042517006802721087,0.008928571428571428,0.00042517006802721087,1.0,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,1.0,5.0,18.0,0.18452380952380953,0.02976190476190476,0.08792549679391382,2.7313346980715547,1.1437125748502994,3.2142857142857144,12.0,5.0,1.3630952380952381,0.8698979591836735,0.20238095238095238,3.5818378007740197,0.7207104536089658,0.09048625792811839,-0.2410714285714286,0.8600492369574972
mariogan::level_90.txt,mariogan,168.0,14.0,0.10459183673469388,0.0055272108843537416,0.0012755102040816326,0.0,0.0012755102040816326,0.013605442176870748,0.0012755102040816326,3.0,0.007227891156462585,0.007227891156462585,0.0,0.0,0.0,1.0,2.0,10.0,0.06547619047619048,0.011904761904761904,1.077529175308456e-05,1.5152182050583056,1.1736526946107784,1.994047619047619,9.0,5.0,1.3333333333333333,0.8732993197278912,0.19047619047619047,3.011807514199495,0.7260366688302278,0.08668076109936575,-0.10119047619047619,0.8541262227293701
mariogan::level_91.txt,mariogan,168.0,14.0,0.10246598639455783,0.006377551020408163,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,1.0,7.0,8.0,0.19047619047619047,0.041666666666666664,0.01843631963052339,1.813069851120126,0.9520958083832335,2.142857142857143,9.0,5.0,1.3214285714285714,0.8847789115646258,0.15476190476190477,3.1297619135551136,0.6475111212325025,0.08456659619450317,-0.21683673469387754,0.8571560593669569
mariogan::level_92.txt,mariogan,168.0,14.0,0.1016156462585034,0.01488095238095238,0.0008503401360544217,0.0,0.0008503401360544217,0.01488095238095238,0.0008503401360544217,2.0,0.00510204081632653,0.00510204081632653,0.0,0.0,0.0,1.0,1.0,15.0,0.08928571428571429,0.005952380952380952,0.00250273354726116,2.486450146440607,1.2035928143712575,2.8095238095238093,9.0,5.0,1.1428571428571428,0.8775510204081632,0.20238095238095238,3.3618634246410295,0.7499061963237954,0.08964059196617336,-0.13818027210884354,0.8584820237897341
mariogan::level_93.txt,mariogan,168.0,14.0,0.08120748299319729,0.00467687074829932,0.0,0.0,0.0,0.0055272108843537416,0.0,0.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,1.0,4.0,17.0,0.14285714285714285,0.023809523809523808,0.04740653834820918,1.2246139588953957,0.7305389221556886,1.630952380952381,9.0,5.0,1.0476190476190477,0.9107142857142857,0.13690476190476192,2.3398762362443084,0.5257233130558204,0.06849894291754757,-0.19600340136054423,0.8604256977025229
mariogan::level_94.txt,mariogan,168.0,14.0,0.1092687074829932,0.00935374149659864,0.0021258503401360546,0.0,0.0021258503401360546,0.00935374149659864,0.0021258503401360546,5.0,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,1.0,1.0,15.0,0.08928571428571429,0.005952380952380952,0.015354459072699833,2.067812494200103,0.8622754491017964,2.4285714285714284,9.0,5.0,1.369047619047619,0.8732993197278912,0.17261904761904762,3.0050407567885538,0.7168016767238258,0.0824524312896406,-0.13775510204081634,0.8565704612260768
mariogan::level_95.txt,mariogan,168.0,14.0,0.09438775510204081,0.011054421768707483,0.0012755102040816326,0.0,0.0012755102040816326,0.0055272108843537416,0.0012755102040816326,3.0,0.003401360544217687,0.003401360544217687,0.0,0.0,0.0,1.0,3.0,2.0,0.023809523809523808,0.017857142857142856,0.20322945473463283,1.5570060518981361,0.9221556886227545,2.142857142857143,9.0,5.0,1.1071428571428572,0.8954081632653061,0.13690476190476192,2.314589968996976,0.627931495710206,0.07230443974630021,-0.03188775510204081,0.8627860101738769
mariogan::level_96.txt,mariogan,168.0,14.0,0.09311224489795919,0.011479591836734694,0.00042517006802721087,0.0,0.00042517006802721087,0.01020408163265306,0.00042517006802721087,1.0,0.006802721088435374,0.006802721088435374,0.0,0.0,0.0,1.0,4.0,4.0,0.06547619047619048,0.023809523809523808,0.002594999401261844,2.1353231276448024,1.1736526946107784,2.4345238095238093,11.0,5.0,1.0892857142857142,0.8894557823129252,0.1488095238095238,2.76064188131007,0.6738642119385819,0.0799154334038055,-0.08375850340136054,0.8626252180725476
mariogan::level_97.txt,mariogan,168.0,14.0,0.09948979591836735,0.01403061224489796,0.00042517006802721087,0.0,0.00042517006802721087,0.015731292517006803,0.00042517006802721087,1.0,0.010629251700680272,0.010629251700680272,0.0,0.0,0.0,1.0,1.0,4.0,0.023809523809523808,0.005952380952380952,0.1389469940453828,1.9368636885951158,1.1736526946107784,2.5416666666666665,9.0,5.0,1.125,0.8737244897959183,0.16666666666666666,2.858196257714753,0.7789072236722566,0.08837209302325581,-0.04591836734693877,0.8534921619174858
mariogan::level_98.txt,mariogan,168.0,14.0,0.12372448979591837,0.015306122448979591,0.00042517006802721087,0.0,0.00042517006802721087,0.008078231292517007,0.00042517006802721087,1.0,0.003826530612244898,0.003826530612244898,0.0,0.0,0.0,1.0,7.0,12.0,0.16666666666666666,0.041666666666666664,0.03831348612238372,2.9005724914539153,1.526946107784431,3.5654761904761907,12.0,5.0,1.505952380952381,0.8639455782312925,0.22023809523809523,3.7241317290163902,0.7414782121466028,0.09344608879492601,-0.20578231292517007,0.8580563012541904
mariogan::level_99.txt,mariogan,168.0,14.0,0.1016156462585034,0.012755102040816327,0.0008503401360544217,0.0,0.0008503401360544217,0.006377551020408163,0.0008503401360544217,2.0,0.002551020408163265,0.002551020408163265,0.0,0.0,0.0,1.0,4.0,9.0,0.125,0.023809523809523808,0.019089467358096246,2.268686266921938,1.2934131736526946,2.613095238095238,9.0,5.0,1.2202380952380953,0.8886054421768708,0.16071428571428573,2.9273167420079593,0.6458944345541985,0.0828752642706131,-0.15348639455782312,0.8526309421223514
mariogpt::level_000.txt,mariogpt,150.0,14.0,0.16952380952380952,0.09952380952380953,0.007619047619047619,0.009523809523809525,0.0033333333333333335,0.011428571428571429,0.012857142857142857,27.0,0.009047619047619047,0.007142857142857143,0.0,0.0,0.0019047619047619048,2.0,7.0,7.0,0.13333333333333333,0.04666666666666667,0.723904954619971,2.186704783916322,0.87248322147651,6.573333333333333,12.0,8.0,1.72,0.7971428571428572,0.37333333333333335,4.650723950503042,1.123981928390658,0.11216280170373875,-0.15285714285714286,0.8539396527115573
mariogpt::level_001.txt,mariogpt,150.0,14.0,0.15619047619047619,0.011904761904761904,0.0019047619047619048,0.0019047619047619048,0.0009523809523809524,0.018095238095238095,0.002857142857142857,6.0,0.004761904761904762,0.004761904761904762,0.0,0.0,0.0,1.0,5.0,5.0,0.08666666666666667,0.03333333333333333,0.18792486872847813,3.0890663348000644,1.0268456375838926,3.5,12.0,12.0,2.04,0.8180952380952381,0.21333333333333335,2.8859692234639107,0.9214826243022752,0.08755324183625178,-0.10523809523809523,0.8624042767603103
mariogpt::level_002.txt,mariogpt,150.0,14.0,0.09333333333333334,0.01619047619047619,0.0033333333333333335,0.014285714285714285,0.0019047619047619048,0.009523809523809525,0.01619047619047619,34.0,0.007142857142857143,0.0038095238095238095,0.0,0.0,0.0033333333333333335,2.0,6.0,7.0,0.17333333333333334,0.04,0.0014951258091248087,2.010827100463725,0.8053691275167785,2.5,9.0,6.0,1.1533333333333333,0.8738095238095238,0.24666666666666667,3.9343557025593854,0.8046537303067387,0.1012778040700426,-0.18761904761904763,0.8596241854514142
mariogpt::level_003.txt,mariogpt,150.0,14.0,0.10333333333333333,0.009047619047619047,0.0009523809523809524,0.010476190476190476,0.0,0.0,0.010476190476190476,22.0,0.0014285714285714286,0.0014285714285714286,0.0,0.0,0.0,1.0,12.0,7.0,0.21333333333333335,0.08,0.001500373920199527,2.1672087984157327,1.1409395973154361,2.993333333333333,9.0,9.0,1.3733333333333333,0.8847619047619047,0.26,4.34954041807294,0.6259201287296419,0.09133932796971131,-0.22761904761904764,0.8514886471644021
mariogpt::level_004.txt,mariogpt,150.0,14.0,0.1619047619047619,0.015238095238095238,0.01,0.009523809523809525,0.0004761904761904762,0.0,0.01,21.0,0.005714285714285714,0.005714285714285714,0.0,0.0,0.0,1.0,7.0,10.0,0.20666666666666667,0.04666666666666667,0.00396516048817086,3.373326482658489,1.087248322147651,3.3266666666666667,12.0,12.0,2.006666666666667,0.8223809523809524,0.25333333333333335,3.736359342971575,0.8419465624759216,0.0922858495030762,-0.2357142857142857,0.8625075452568365
mariogpt::level_005.txt,mariogpt,150.0,14.0,0.11571428571428571,0.035238095238095235,0.0009523809523809524,0.0033333333333333335,0.0009523809523809524,0.014285714285714285,0.004285714285714286,9.0,0.0038095238095238095,0.0038095238095238095,0.0,0.0,0.0,1.0,14.0,9.0,0.20666666666666667,0.09333333333333334,0.3216621255790938,3.23578459092009,0.9463087248322147,7.026666666666666,12.0,5.0,1.16,0.861904761904762,0.30666666666666664,4.412129294534616,0.829929365231472,0.10080454330336015,-0.2361904761904762,0.8626550350171411
mariogpt::level_006.txt,mariogpt,150.0,14.0,0.16333333333333333,0.029047619047619048,0.0019047619047619048,0.002380952380952381,0.0004761904761904762,0.0014285714285714286,0.002857142857142857,6.0,0.005714285714285714,0.004761904761904762,0.0,0.0,0.0009523809523809524,2.0,10.0,7.0,0.22,0.06666666666666667,0.002224474713257041,4.32826885145513,1.4429530201342282,5.273333333333333,12.0,9.0,1.9466666666666668,0.8266666666666667,0.29333333333333333,4.330559599190521,0.8546709616285091,0.10884997633696167,-0.2461904761904762,0.8487498739955812
mariogpt::level_007.txt,mariogpt,150.0,14.0,0.09380952380952381,0.006666666666666667,0.004761904761904762,0.004761904761904762,0.0,0.0019047619047619048,0.004761904761904762,10.0,0.01,0.006190476190476191,0.0,0.0,0.0038095238095238095,2.0,6.0,2.0,0.06666666666666667,0.04,0.027823321726326178,2.283584704505386,0.4429530201342282,2.533333333333333,9.0,5.0,1.1266666666666667,0.8895238095238095,0.14,2.4836573590910835,0.6420843280861186,0.0743019403691434,-0.07857142857142857,0.8778272164215868
mariogpt::level_008.txt,mariogpt,150.0,14.0,0.10904761904761905,0.023333333333333334,0.0004761904761904762,0.0,0.0004761904761904762,0.04,0.0004761904761904762,1.0,0.0033333333333333335,0.002857142857142857,0.0,0.0,0.0004761904761904762,2.0,6.0,6.0,0.12,0.04,0.0004325239064784103,2.8907185326755256,1.6845637583892616,3.6666666666666665,9.0,5.0,1.24,0.8471428571428572,0.25333333333333335,3.833694335797369,0.9296699214075117,0.10884997633696167,-0.14285714285714285,0.847151744697496
mariogpt::level_009.txt,mariogpt,150.0,14.0,0.18047619047619048,0.11142857142857143,0.0014285714285714286,0.0019047619047619048,0.0009523809523809524,0.039523809523809524,0.002857142857142857,6.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0,1.0,6.0,5.0,0.10666666666666667,0.04,0.2208777127359297,3.4416281138420968,1.4429530201342282,4.88,12.0,12.0,2.2066666666666666,0.7738095238095238,0.2866666666666667,3.9912895198203775,1.2162730475696013,0.10790345480359678,-0.1238095238095238,0.864819743195364
mariogpt::level_010.txt,mariogpt,150.0,14.0,0.2819047619047619,0.07666666666666666,0.002857142857142857,0.002857142857142857,0.0,0.012857142857142857,0.002857142857142857,6.0,0.004285714285714286,0.0033333333333333335,0.0,0.0,0.0009523809523809524,2.0,5.0,10.0,0.14666666666666667,0.03333333333333333,0.33037324231952614,3.775826678716585,0.8322147651006712,6.913333333333333,12.0,12.0,3.533333333333333,0.6980952380952381,0.25333333333333335,3.9023334081128502,1.2782461753355179,0.09701845716990061,-0.1814285714285714,0.8612930357337939
mariogpt::level_011.txt,mariogpt,150.0,14.0,0.08857142857142856,0.02,0.002857142857142857,0.012380952380952381,0.0004761904761904762,0.0,0.012857142857142857,27.0,0.007142857142857143,0.007142857142857143,0.0,0.0,0.0,1.0,12.0,16.0,0.2733333333333333,0.08,0.02615693253064144,2.2206248455486914,0.9194630872483222,2.2933333333333334,9.0,7.0,1.0533333333333332,0.8914285714285715,0.22,3.4883382909008813,0.6691636352623169,0.0955986748698533,-0.32095238095238093,0.8565674500152851
mariogpt::level_012.txt,mariogpt,150.0,14.0,0.07142857142857142,0.008095238095238095,0.004285714285714286,0.0038095238095238095,0.0004761904761904762,0.01904761904761905,0.004285714285714286,9.0,0.0038095238095238095,0.0038095238095238095,0.0,0.0,0.0,1.0,6.0,50.0,0.4866666666666667,0.04,0.01835512482388979,3.618237839706455,1.483221476510067,3.3733333333333335,12.0,11.0,0.8866666666666667,0.9014285714285715,0.18,3.121602894170651,0.6564077239741168,0.09465215333648841,-0.6528571428571429,0.8550371254003404
mariogpt::level_013.txt,mariogpt,150.0,14.0,0.09619047619047619,0.017142857142857144,0.0033333333333333335,0.015714285714285715,0.0014285714285714286,0.0,0.017142857142857144,36.0,0.008571428571428572,0.005714285714285714,0.0,0.0,0.002857142857142857,2.0,9.0,5.0,0.14,0.06,0.00017948267218825809,1.9130937137946873,0.738255033557047,2.24,9.0,7.0,1.1133333333333333,0.878095238095238,0.22666666666666666,3.3529043444048683,0.7402687510386965,0.09654519640321817,-0.1480952380952381,0.8496794274038544
mariogpt::level_014.txt,mariogpt,150.0,14.0,0.13380952380952382,0.01619047619047619,0.009047619047619047,0.008095238095238095,0.0009523809523809524,0.012380952380952381,0.009047619047619047,19.0,0.007619047619047619,0.0038095238095238095,0.0,0.0,0.0038095238095238095,2.0,4.0,2.0,0.04,0.02666666666666667,0.00967082254620899,2.432075088769379,1.5503355704697988,2.9066666666666667,9.0,8.0,1.64,0.8371428571428572,0.2866666666666667,3.727446329354514,0.9067083194821284,0.11310932323710364,-0.045238095238095244,0.8604868398675054
mariogpt::level_015.txt,mariogpt,150.0,14.0,0.05047619047619047,0.005714285714285714,0.0,0.009047619047619047,0.0,0.0009523809523809524,0.009047619047619047,19.0,0.0014285714285714286,0.0014285714285714286,0.0,0.0,0.0,1.0,13.0,31.0,0.6866666666666666,0.08666666666666667,0.0015830486441754665,3.8349876369813987,1.9395973154362416,3.7933333333333334,9.0,2.0,0.5866666666666667,0.9380952380952381,0.14,3.0279651388078945,0.4141465441815286,0.08282063416942735,-0.7823809523809524,0.8594734083351236
